1786230404.951166057,card0,57.0,77.0,60.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(2949Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),137.0
1786230406.034104084,card0,57.0,82.0,61.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(2654Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),343.0
1786230407.121346346,card0,58.0,80.0,62.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(2541Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),310.0
1786230408.205938169,card0,58.0,89.0,61.0,(219Mhz),1,(1978Mhz),1,(1124Mhz),4,(3255Mhz),1,(1200Mhz),1,1 (16.0GT/s x16),177.0
1786230409.286644981,card0,58.0,91.0,60.0,(219Mhz),1,(1978Mhz),1,(1124Mhz),4,(3294Mhz),1,(1200Mhz),1,1 (16.0GT/s x16),186.0
1786230410.371135873,card0,58.0,91.0,60.0,(219Mhz),1,(1978Mhz),1,(1124Mhz),4,(3299Mhz),1,(1200Mhz),1,1 (16.0GT/s x16),182.0
1786230411.454003276,card0,58.0,91.0,60.0,(219Mhz),1,(1978Mhz),1,(1124Mhz),4,(3295Mhz),1,(1200Mhz),1,1 (16.0GT/s x16),153.0
1786230412.536634477,card0,58.0,91.0,60.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3277Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),176.0
1786230413.618158795,card0,59.0,80.0,63.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(2438Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),296.0
1786230414.701123868,card0,60.0,80.0,64.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(2532Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),241.0
1786230415.781011049,card0,60.0,93.0,64.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3203Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),256.0
1786230416.863056340,card0,60.0,97.0,64.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3296Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),224.0
1786230417.946568707,card0,60.0,81.0,64.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(2896Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),311.0
1786230419.026988251,card0,61.0,81.0,65.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(2962Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),272.0
